"Year","DBH","Height","Carbon_Above","Carbon_Below","Carbon_Total","Tree_ID"
0,34.9,27.4431303661139,318.737515014451,95.6212545043354,414.358769518787,"P81.B51.0"
5,36.4243055555556,27.8279010783652,351.416726239042,105.425017871713,456.841744110755,"P81.B51.0"
10,37.9486111111111,28.2019616965086,385.898957377754,115.769687213326,501.66864459108,"P81.B51.0"
15,39.4729166666667,28.5660232224299,422.205266926905,126.661580078072,548.866847004977,"P81.B51.0"
20,40.9972222222222,28.9207241297701,460.356115206923,138.106834562077,598.462949769,"P81.B51.0"
25,42.5215277777778,29.2666401569077,500.371403522227,150.111421056668,650.482824578895,"P81.B51.0"
30,44.0458333333333,29.6042924771914,542.270509411823,162.681152823547,704.95166223537,"P81.B51.0"
35,45.5701388888889,29.9341545617127,586.072318505769,175.821695551731,761.8940140575,"P81.B51.0"
40,47.0944444444445,30.2566579802316,631.795253419429,189.538576025829,821.333829445258,"P81.B51.0"
45,48.61875,30.5721973333308,679.457300050011,203.837190015003,883.294490065015,"P81.B51.0"
50,50.1430555555556,30.8811344688562,729.07603158472,218.722809475416,947.798841060137,"P81.B51.0"
55,51.6673611111111,31.1838021049395,780.668630484603,234.200589145381,1014.86921962998,"P81.B51.0"
60,53.1916666666667,31.4805069580306,834.251908670608,250.275572601182,1084.52748127179,"P81.B51.0"
65,54.7159722222222,31.7715324557125,889.842326107171,266.952697832151,1156.79502393932,"P81.B51.0"
70,56.2402777777778,32.0571410993636,947.456007952449,284.236802385735,1231.69281033818,"P81.B51.0"
75,57.7645833333334,32.337576530062,1007.10876042232,302.132628126695,1309.24138854901,"P81.B51.0"
80,59.2888888888889,32.6130653417982,1068.81608549657,320.644825648972,1389.46091114555,"P81.B51.0"
85,60.8131944444445,32.8838186785638,1132.59319457994,339.777958373983,1472.37115295393,"P81.B51.0"
90,62.3375,33.1500336458109,1198.45502121695,359.536506365085,1557.99152758204,"P81.B51.0"
95,63.8618055555556,33.4118945618414,1266.41623294809,379.924869884426,1646.34110283251,"P81.B51.0"
100,65.3861111111111,33.669574070641,1336.49124238468,400.947372715404,1737.43861510009,"P81.B51.0"
0,7.4,6.27005635020204,36.3114701925085,10.8934410577526,47.2049112502611,"P81.B52.0"
5,9.94166666666666,8.15155572580159,76.4996615389173,22.9498984616752,99.4495600005925,"P81.B52.0"
10,12.4833333333333,9.9797058765312,135.889954649897,40.7669863949691,176.656941044866,"P81.B52.0"
15,15.025,11.7666312249892,216.925008814842,65.0775026444527,282.002511459295,"P81.B52.0"
20,17.5666666666667,13.5200901508219,321.817524457376,96.5452573372129,418.362781794589,"P81.B52.0"
25,20.1083333333333,15.2454608736182,452.606735097964,135.782020529389,588.388755627353,"P81.B52.0"
30,22.65,16.9466833613168,611.194819960642,183.358445988193,794.553265948834,"P81.B52.0"
35,25.1916666666667,18.626763403767,799.372039795767,239.81161193873,1039.1836517345,"P81.B52.0"
40,27.7333333333333,20.2880665367365,1018.83496958833,305.650490876499,1324.48546046483,"P81.B52.0"
45,30.275,21.9325008401499,1271.20023093864,381.360069281592,1652.56030022023,"P81.B52.0"
50,32.8166666666666,23.561636497778,1558.01514559781,467.404543679344,2025.41968927716,"P81.B52.0"
55,35.3583333333333,25.1767872294504,1880.76620056243,564.229860168728,2444.99606073115,"P81.B52.0"
60,37.9,26.7790676353049,2240.8859084865,672.26577254595,2913.15168103245,"P81.B52.0"
65,40.4416666666666,28.3694347217625,2639.75846067071,791.927538201214,3431.68599887193,"P81.B52.0"
70,42.9833333333333,29.9487186960627,3078.72445151619,923.617335454856,4002.34178697104,"P81.B52.0"
75,45.525,31.5176462750889,3559.08487546214,1067.72546263864,4626.81033810078,"P81.B52.0"
80,48.0666666666666,33.0768586455147,4082.1045446209,1224.63136338627,5306.73590800717,"P81.B52.0"
85,50.6083333333333,34.6269255211393,4649.01503856231,1394.70451156869,6043.719550131,"P81.B52.0"
90,53.15,36.1683562992614,5261.01727151575,1578.30518145473,6839.32245297048,"P81.B52.0"
95,55.6916666666666,37.7016090250484,5919.28374323006,1775.78512296902,7695.06886619908,"P81.B52.0"
100,58.2333333333333,39.2270976750909,6624.96052565479,1987.48815769644,8612.44868335122,"P81.B52.0"
0,13.6,10.7693292147352,168.691175224717,50.6073525674152,219.298527792132,"P81.B54.0"
5,16.1416666666667,12.5407659607669,259.946619002826,77.9839857008478,337.930604703674,"P81.B54.0"
10,18.6833333333333,14.2813222949206,375.974329334529,112.792298800359,488.766628134888,"P81.B54.0"
15,21.225,15.9956621743898,518.749642893043,155.624892867913,674.374535760956,"P81.B54.0"
20,23.7666666666667,17.6872687038092,690.122952192335,207.0368856577,897.159837850035,"P81.B54.0"
25,26.3083333333333,19.3588382538869,891.841419430017,267.552425829005,1159.39384525902,"P81.B54.0"
30,28.85,21.0125173705685,1125.56500852799,337.669502558397,1463.23451108639,"P81.B54.0"
35,31.3916666666667,22.6500536280349,1392.87872814118,417.863618442354,1810.74234658353,"P81.B54.0"
40,33.9333333333333,24.2728961701859,1695.30223581817,508.590670745452,2203.89290656362,"P81.B54.0"
45,36.475,25.8822652532306,2034.29753923577,610.28926177073,2644.5868010065,"P81.B54.0"
50,39.0166666666666,27.4792018511656,2411.27528538596,723.382585615787,3134.65787100174,"P81.B54.0"
55,41.5583333333333,29.0646039713725,2827.59997659122,848.279992977367,3675.87996956859,"P81.B54.0"
60,44.1,30.6392538385216,3284.59435414525,985.378306243575,4269.97266038882,"P81.B54.0"
65,46.6416666666666,32.2038386383622,3783.54312495134,1135.0629374854,4918.60606243674,"P81.B54.0"
70,49.1833333333333,33.7589666157211,4325.69616162868,1297.7088484886,5623.40501011729,"P81.B54.0"
75,51.725,35.3051797539514,4912.2712749698,1473.68138249094,6385.95265746073,"P81.B54.0"
80,54.2666666666666,36.8429638943676,5544.45663492804,1663.33699047841,7207.79362540646,"P81.B54.0"
85,56.8083333333333,38.3727569083924,6223.41289968068,1867.0238699042,8090.43676958488,"P81.B54.0"
90,59.35,39.894955367589,6950.27509991843,2085.08252997553,9035.35762989396,"P81.B54.0"
95,61.8916666666666,41.4099200402436,7726.15431613619,2317.84629484086,10044.000610977,"P81.B54.0"
100,64.4333333333333,42.9179804606884,8552.1391795081,2565.64175385243,11117.7809333605,"P81.B54.0"
0,12.4,10.2773169984659,14.6333972974272,4.39001918922816,19.0234164866553,"P81.B55.0"
5,13.8375,10.8726939963602,19.0386451954103,5.7115935586231,24.7502387540334,"P81.B55.0"
10,15.275,11.438659709854,24.133524190672,7.24005725720161,31.3735814478737,"P81.B55.0"
15,16.7125,11.9792482082974,29.9458194598031,8.98374583794093,38.929565297744,"P81.B55.0"
20,18.15,12.4976454572781,36.501782506053,10.9505347518159,47.4523172578689,"P81.B55.0"
25,19.5875,12.9964200117162,43.8263381665101,13.147901449953,56.9742396164631,"P81.B55.0"
30,21.025,13.4776787548503,51.9432496817134,15.582974904514,67.5262245862274,"P81.B55.0"
35,22.4625,13.9431754690971,60.8752527567503,18.2625758270251,79.1378285837754,"P81.B55.0"
40,23.9,14.3943886119773,70.6441661449846,21.1932498434954,91.8374159884799,"P81.B55.0"
45,25.3375,14.8325783479139,81.2709840936628,24.3812952280988,105.652279321762,"P81.B55.0"
50,26.775,15.2588292247622,92.775954529874,27.8327863589622,120.608740888836,"P81.B55.0"
55,28.2125,15.6740826804981,105.17864586419,31.5535937592569,136.732239623446,"P81.B55.0"
60,29.65,16.0791621951306,118.498004586283,35.549401375885,154.047405962168,"P81.B55.0"
65,31.0875,16.4747930256516,132.75240532251,39.825721596753,172.578126919263,"P81.B55.0"
70,32.525,16.8616178857138,147.959694656758,44.3879083970275,192.347603053786,"P81.B55.0"
75,33.9625,17.2402095446808,164.137229741816,49.2411689225449,213.378398664361,"P81.B55.0"
80,35.4,17.611081055318,181.301912521658,54.3905737564975,235.692486278156,"P81.B55.0"
85,36.8375,17.974694134067,199.47022022681,59.8410660680431,259.311286294854,"P81.B55.0"
90,38.275,18.3314660862581,218.658232682392,65.5974698047175,284.255702487109,"P81.B55.0"
95,39.7125,18.6817755737536,238.881656872428,71.6644970617284,310.546153934156,"P81.B55.0"
100,41.15,19.0259674531785,260.155849128051,78.0467547384152,338.202603866466,"P81.B55.0"
0,8.5,8.46597321765706,5.91371538434461,1.77411461530338,7.68782999964799,"P81.B56.0"
5,9.9375,9.17311608246454,8.60339194985967,2.5810175849579,11.1844095348176,"P81.B56.0"
10,11.375,9.83199461662055,11.8971883758554,3.56915651275661,15.466344888612,"P81.B56.0"
15,12.8125,10.4514518852611,15.8286496269089,4.74859488807266,20.5772445149815,"P81.B56.0"
20,14.25,11.0379145221162,20.4288496916624,6.12865490749873,26.5575045991611,"P81.B56.0"
25,15.6875,11.5962279383407,25.7268250855367,7.718047525661,33.4448726111977,"P81.B56.0"
30,17.125,12.1301532166907,31.7498966841415,9.52496900524246,41.274865689384,"P81.B56.0"
35,18.5625,12.6426795284753,38.5239162083118,11.5571748624935,50.0810910708053,"P81.B56.0"
40,20,13.1362294829748,46.0734598108588,13.8220379432576,59.8954977541164,"P81.B56.0"
45,21.4375,13.6127991224036,54.4219833085257,16.3265949925577,70.7485783010833,"P81.B56.0"
50,22.875,14.0740563263151,63.5919488493329,19.0775846547999,82.6695335041328,"P81.B56.0"
55,24.3125,14.521411803856,73.6049298201677,22.0814789460503,95.686408766218,"P81.B56.0"
60,25.75,14.9560714698239,84.4816988545734,25.344509656372,109.826208510945,"P81.B56.0"
65,27.1875,15.3790758468012,96.2423024935318,28.8726907480595,125.114993241591,"P81.B56.0"
70,28.625,15.7913302190498,108.906125149575,32.6718375448724,141.577962694447,"P81.B56.0"
75,30.0625,16.1936280614948,122.491944386776,36.7475833160327,159.239527702808,"P81.B56.0"
80,31.5,16.5866694915088,137.017979069055,41.1053937207164,178.123372789771,"P81.B56.0"
85,32.9375,16.9710759783717,152.501931591196,45.7505794773587,198.252511068554,"P81.B56.0"
90,34.375,17.3474021986472,168.961025154535,50.6883075463605,219.649332700896,"P81.B56.0"
95,35.8125,17.7161456867536,186.412036857999,55.9236110573997,242.335647915399,"P81.B56.0"
100,37.25,18.0777547622977,204.87132722829,61.4613981684871,266.332725396777,"P81.B56.0"
0,12.6,8.61361184718701,7.94588648334556,2.38376594500367,10.3296524283492,"P81.B57.0"
5,18.625,10.2312529648788,21.2080767262741,6.36242301788224,27.5704997441564,"P81.B57.0"
10,24.65,11.5752917973258,42.8814231511373,12.8644269453412,55.7458500964785,"P81.B57.0"
15,30.675,12.7454048680238,74.2732333735585,22.2819700120676,96.5552033856261,"P81.B57.0"
20,36.7,13.7927527923962,116.539796820936,34.9619390462809,151.501735867217,"P81.B57.0"
25,42.725,14.7476549226025,170.72987859478,51.218963578434,221.948842173214,"P81.B57.0"
30,48.75,15.6297978206743,237.810526081257,71.3431578243771,309.153683905634,"P81.B57.0"
35,54.775,16.45280386557,318.683906310122,95.6051718930366,414.289078203159,"P81.B57.0"
40,60.8,17.2265531662088,414.199025734114,124.259707720234,538.458733454348,"P81.B57.0"
45,66.825,17.9584761350099,525.16028247194,157.548084741582,682.708367213522,"P81.B57.0"
50,72.85,18.6543242863722,652.333936670286,195.700181001086,848.034117671372,"P81.B57.0"
55,78.875,19.3186553759308,796.453147669892,238.935944300968,1035.38909197086,"P81.B57.0"
60,84.9,19.9551523411238,958.221987447509,287.466596234253,1245.68858368176,"P81.B57.0"
65,90.925,20.5668406522643,1138.31870043929,341.495610131788,1479.81431057108,"P81.B57.0"
70,96.95,21.1562409717484,1337.3983944779,401.21951834337,1738.61791282127,"P81.B57.0"
75,102.975,21.7254791702266,1556.09529306714,466.828587920143,2022.92388098729,"P81.B57.0"
80,109,22.2763673908641,1795.02464318429,538.507392955286,2333.53203613957,"P81.B57.0"
85,115.025,22.8104649478632,2054.78434826195,616.435304478585,2671.21965274054,"P81.B57.0"
90,121.05,23.3291248613254,2335.95637885824,700.786913657473,3036.74329251572,"P81.B57.0"
95,127.075,23.8335299572707,2639.10800127541,791.732400382622,3430.84040165803,"P81.B57.0"
100,133.1,24.3247212528473,2964.79285546267,889.437856638801,3854.23071210147,"P81.B57.0"
0,11.8,8.36834477011126,6.73872644377576,2.02161793313273,8.76034437690849,"P81.B58.0"
5,17.825,10.0353435208954,18.9934886914795,5.69804660744386,24.6915352989234,"P81.B58.0"
10,23.85,11.4083272397329,39.4707366685154,11.8412210005546,51.31195766907,"P81.B58.0"
15,29.875,12.5979408596824,69.5028213422818,20.8508464026845,90.3536677449664,"P81.B58.0"
20,35.9,13.6595320320564,110.263027720696,33.0789083162087,143.341936036904,"P81.B58.0"
25,41.925,14.6254050220356,162.812648872656,48.8437946617968,211.656443534453,"P81.B58.0"
30,47.95,15.5163225224349,228.128469378396,68.4385408135187,296.567010191915,"P81.B58.0"
35,53.975,16.3465467170954,307.120510074339,92.1361530223018,399.256663096641,"P81.B58.0"
40,60,17.1263647116352,400.64428838626,120.193286515878,520.837574902138,"P81.B58.0"
45,66.025,17.8634795860867,509.509715678734,152.85291470362,662.362630382354,"P81.B58.0"
50,72.05,18.5638331789008,634.487799816364,190.346339944909,824.834139761274,"P81.B58.0"
55,78.075,19.2321205949644,776.315845143017,232.894753542905,1009.21059868592,"P81.B58.0"
60,84.1,19.8721266671843,935.701583956277,280.710475186883,1216.41205914316,"P81.B58.0"
65,90.125,20.4869542394478,1113.32652428866,333.997957286597,1447.32448157525,"P81.B58.0"
70,96.15,21.0791839074469,1309.84870792555,392.954612377665,1702.80332030321,"P81.B58.0"
75,102.175,21.6509887710776,1525.90501485851,457.771504457554,1983.67651931607,"P81.B58.0"
80,108.2,22.2042187546102,1762.11311237162,528.633933711487,2290.74704608311,"P81.B58.0"
85,114.225,22.7404637977016,2019.07312117635,605.721936352905,2624.79505752926,"P81.B58.0"
90,120.25,23.2611020387113,2297.3690530551,689.21071591653,2986.57976897163,"P81.B58.0"
95,126.275,23.767337122363,2597.57006168149,779.271018504448,3376.84108018594,"P81.B58.0"
100,132.3,24.2602274844928,2920.23153898722,876.069461696165,3796.30100068338,"P81.B58.0"
0,8.1,6.79453784225787,45.6152260648003,13.6845678194401,59.2997938842404,"P81.B60.0"
5,10.6416666666667,8.65974402010814,90.8317822597632,27.249534677929,118.081316937692,"P81.B60.0"
10,13.1833333333333,10.475569649432,155.950603260685,46.7851809782056,202.735784238891,"P81.B60.0"
15,15.725,12.2526288656027,243.343631938014,73.0030895814041,316.346721519418,"P81.B60.0"
20,18.2666666666667,13.9978886980394,355.171241710091,106.551372513027,461.722614223119,"P81.B60.0"
25,20.8083333333333,15.7162621953127,493.431874976861,148.029562493058,641.461437469919,"P81.B60.0"
30,23.35,17.4113932904109,659.994730421828,197.998419126548,857.993149548376,"P81.B60.0"
35,25.8916666666667,19.0860880503762,856.62267185109,256.986801555327,1113.60947340642,"P81.B60.0"
40,28.4333333333333,20.7425710879065,1084.98903511624,325.496710534871,1410.48574565111,"P81.B60.0"
45,30.975,22.3826474495301,1346.69039891533,404.0071196746,1750.69751858993,"P81.B60.0"
50,33.5166666666666,24.0078097781449,1643.25656272634,492.976968817903,2136.23353154425,"P81.B60.0"
55,36.0583333333333,25.6193120212084,1976.15852125581,592.847556376743,2569.00607763255,"P81.B60.0"
60,38.6,27.218221761835,2346.81495865082,704.044487595246,3050.85944624607,"P81.B60.0"
65,41.1416666666666,28.8054583776658,2756.59762181609,826.979286544828,3583.57690836092,"P81.B60.0"
70,43.6833333333333,30.3818215069606,3206.83582705072,962.050748115216,4168.88657516593,"P81.B60.0"
75,46.225,31.9480127062697,3698.82028444884,1109.64608533465,4808.4663697835,"P81.B60.0"
80,48.7666666666666,33.5046522137943,4233.80637683321,1270.14191304996,5503.94828988317,"P81.B60.0"
85,51.3083333333333,35.0522921224158,4813.01699658069,1443.90509897421,6256.9220955549,"P81.B60.0"
90,53.85,36.5914268714168,5437.64501976453,1631.29350592936,7068.93852569389,"P81.B60.0"
95,56.3916666666666,38.1225017036276,6108.85547955515,1832.65664386655,7941.5121234217,"P81.B60.0"
100,58.9333333333333,39.6459195565724,6827.78748782887,2048.33624634866,8876.12373417752,"P81.B60.0"
0,9.4,7.75558769686094,66.4129824467177,19.9238947340153,86.336877180733,"P81.B61.0"
5,11.9416666666667,9.59388226916984,121.496984723249,36.4490954169748,157.946080140224,"P81.B61.0"
10,14.4833333333333,11.3888354711526,197.72693026749,59.3180790802471,257.045009347738,"P81.B61.0"
15,17.025,13.1489134333383,297.358850229023,89.207655068707,386.56650529773,"P81.B61.0"
20,19.5666666666667,14.879900621882,422.465390149353,126.739617044806,549.205007194158,"P81.B61.0"
25,22.1083333333333,16.5859911955598,574.975532584234,172.49265977527,747.468192359504,"P81.B61.0"
30,24.65,18.2703602689363,756.701672294353,227.010501688306,983.712173982659,"P81.B61.0"
35,27.1916666666667,19.9354916734111,969.35907230041,290.807721690123,1260.16679399053,"P81.B61.0"
40,29.7333333333333,21.5833792934629,1214.58041191573,364.374123574719,1578.95453549045,"P81.B61.0"
45,32.275,23.215657467592,1493.92700814844,448.178102444531,1942.10511059297,"P81.B61.0"
50,34.8166666666666,24.8336891003172,1808.89769013875,542.669307041626,2351.56699718038,"P81.B61.0"
55,37.3583333333333,26.4386273019145,2160.9359631993,648.280788959791,2809.2167521591,"P81.B61.0"
60,39.9,28.0314597770377,2551.43589247547,765.43076774264,3316.86666021811,"P81.B61.0"
65,42.4416666666666,29.613041585664,2981.74700624598,894.524101873793,3876.27110811977,"P81.B61.0"
70,44.9833333333333,31.1841198383023,3453.17843397661,1035.95353019298,4489.1319641696,"P81.B61.0"
75,47.525,32.74535265594,3967.00243701062,1190.10073110319,5157.1031681138,"P81.B61.0"
80,50.0666666666666,34.2973239628408,4524.45745014821,1357.33723504446,5881.79468519267,"P81.B61.0"
85,52.6083333333333,35.8405551935093,5126.75072427021,1538.02521728106,6664.77594155127,"P81.B61.0"
90,55.15,37.3755146757476,5775.06063982495,1732.51819194749,7507.57883177244,"P81.B61.0"
95,57.6916666666666,38.9026252370879,6470.53874600804,1941.16162380241,8411.70036981045,"P81.B61.0"
100,60.2333333333333,40.4222704345282,7214.3115692341,2164.29347077023,9378.60504000433,"P81.B61.0"
0,33.7,27.1321709471855,294.26527204928,88.2795816147839,382.544853664063,"P81.B62.0"
5,35.2243055555556,27.5259279607568,325.540299629084,97.6620898887253,423.20238951781,"P81.B62.0"
10,36.7486111111111,27.9083564803035,358.601319759658,107.580395927897,466.181715687555,"P81.B62.0"
15,38.2729166666667,28.2802328049173,393.469892331201,118.04096769936,511.510860030561,"P81.B62.0"
20,39.7972222222222,28.6422515913023,430.166945079353,129.050083523806,559.217028603159,"P81.B62.0"
25,41.3215277777778,28.9950372060678,468.712816251858,140.613844875557,609.326661127415,"P81.B62.0"
